-34.620421	-68.330422
-34.966700	-67.700000
-33.001251	-68.883482
-33.019866	-68.911180
-33.016700	-68.883300
-33.264027	-66.319564
-33.080626	-68.468360
-33.189323	-68.454648
-33.060422	-68.499768
-33.041050	-68.904355
-34.617500	-68.335556
-34.596100	-68.640300
-33.100000	-68.716700
-34.984454	-67.674171
-33.220070	-68.842610
-34.847232	-67.771049
-34.617930	-68.337250
-35.665570	-63.754631
-33.123827	-64.348024
-33.674334	-65.458601
-35.033300	-64.250000
-34.833333	-64.583333
-33.205833	-64.436389
-34.848189	-64.366825
-34.666700	-63.366700
-33.114343	-64.351618
-34.000000	-64.000000
-33.917870	-64.384620
-35.692777	-64.134874
-33.133333	-64.350000
-35.661318	-63.757588
-33.666700	-65.466700
-34.471583	-63.538250
-33.912401	-64.388142
-34.450000	-63.550000
-33.124703	-64.350789
-35.154890	-65.942070
-34.594453	-60.952077
-33.346388	-60.216183
-35.811043	-61.898474
-33.912674	-60.457104
-33.023053	-60.640425
-33.241575	-60.323416
-33.725083	-61.993588
-33.895748	-60.565947
-33.742277	-61.974635
-34.900431	-60.016236
-35.119411	-60.486050
-33.457867	-61.487688
-35.432520	-60.170913
-33.193713	-60.469026
-34.187524	-61.531994
-33.488707	-60.006660
-33.353674	-60.237240
-34.195300	-60.735000
-33.233300	-60.333300
-35.801962	-61.893197
-34.553804	-58.694128
-34.604315	-58.442643
-34.815333	-58.473043
-34.706232	-58.421940
-34.134975	-57.710715
-34.761526	-58.399483
-34.544659	-58.564174
-34.682641	-58.351764
-34.871748	-58.060263
-34.485840	-58.715083
-34.541737	-58.473401
-34.752796	-58.418856
-34.878338	-58.561984
-34.490219	-58.540757
-34.924840	-57.970717
-34.608500	-58.373500
-34.613412	-58.943815
-34.936319	-58.013022
-34.832131	-58.378794
-34.702245	-58.390117
-34.819748	-56.229890
-34.311027	-56.747893
-34.633333	-54.883333
-34.543932	-55.943631
-33.763641	-55.824837
-33.082267	-54.160630
-34.883300	-56.166700
-34.883611	-56.181944
-34.869197	-56.103010
-33.556810	-56.878713
-34.457365	-54.972951
-34.851681	-56.234630
-34.924016	-54.886920
-34.453300	-56.390600
-34.923620	-56.153756
-34.833300	-56.233300
-34.900213	-54.994530
-34.761478	-55.739950
-34.856509	-56.223502
-33.983700	-54.879530
-33.649515	-53.412185
-33.979063	-53.983163
-33.189349	-52.978815
-34.166700	-53.833300
-33.759958	18.965488
-33.823240	18.504380
-33.928148	18.833344
-34.007243	18.587581
-33.823411	18.496117
-34.121658	18.489062
-33.933300	18.666700
-34.050643	18.468839
-33.822910	18.505280
-33.823080	18.504520
-33.728213	18.965652
-34.113520	18.833910
-33.932579	18.867681
-33.991136	18.482580
-33.937222	18.519805
-33.923776	18.423346
-33.823130	18.504410
-33.982170	18.572996
-34.158870	19.000623
-33.925300	18.423900
-35.000767	138.611160
-34.946141	138.653896
-35.100106	138.565704
-34.880761	138.612756
-35.010723	138.783977
-34.831335	138.691033
-34.920000	138.600000
-34.943570	138.669064
-34.725936	138.680898
-34.784603	138.714242
-34.954095	138.646786
-34.925800	138.600000
-34.748991	138.666850
-34.943730	138.607260
-34.275328	140.604098
-34.863390	138.586996
-34.847270	138.698988
-34.925639	138.600769
-33.837217	138.612501
-34.880754	138.612751
-35.313980	149.129783
-35.390497	149.201994
-34.859167	149.693333
-35.320047	149.025601
-35.151848	149.136844
-35.196913	149.017391
-33.836476	148.676318
-35.368870	149.218192
-35.049700	147.559400
-34.855271	148.930271
-35.281116	149.112771
-35.159660	149.100730
-35.390469	149.201955
-33.433561	149.559806
-35.116700	147.367000
-35.282000	149.128684
-35.280000	149.150000
-35.401389	148.981667
-35.138082	147.364037
-35.272211	149.135412
-33.848244	150.931975
-33.936524	151.237793
-33.748977	150.972247
-33.863574	151.237793
-33.384332	151.482582
-33.867100	151.207000
-33.910813	151.194427
-33.869302	151.192699
-33.629781	150.298989
-33.346647	151.442499
-34.439972	150.858906
-33.792420	151.119540
-33.858660	151.206667
-33.879383	151.206390
-33.600000	151.317000
-33.865424	151.152522
-33.937610	151.166239
-33.732110	151.301235
-33.818659	151.005317
-33.836669	150.983567
-32.954846	-70.318928
-32.734927	-70.752934
-31.588737	-70.961948
-32.908755	-70.306001
-30.220386	-71.390035
-32.901464	-71.285763
-32.929300	-71.526700
-32.959417	-71.470388
-32.590471	-71.338532
-30.100000	-70.533300
-30.761649	-71.285751
-32.875896	-71.243193
-32.138290	-71.530490
-32.788026	-71.190550
-31.937847	-71.262924
-32.807688	-71.158344
-32.933547	-71.543297
-32.666153	-70.369314
-32.888942	-70.884619
-32.424153	-70.777974
-32.901735	-68.780067
-32.883343	-68.866688
-32.930143	-68.849751
-32.844305	-68.769514
-30.504447	-68.642521
-31.573365	-68.539320
-31.494912	-68.555621
-32.890278	-68.847222
-32.933281	-68.862796
-31.531415	-68.532850
-32.962086	-68.789932
-31.534117	-68.577974
-31.520475	-68.532345
-32.836839	-68.837253
-32.988990	-68.782171
-31.526759	-68.488037
-32.886098	-68.850505
-31.534167	-68.526111
-31.589874	-68.545470
-31.514989	-68.564589
-32.410440	-63.247906
-32.251030	-63.777971
-31.415456	-64.198026
-31.658131	-64.432574
-31.457745	-64.353216
-31.946080	-65.202938
-31.468462	-64.236517
-31.166667	-64.316667
-32.416700	-63.250000
-31.233333	-64.316667
-32.167609	-64.124336
-31.336359	-64.173518
-31.949910	-65.183157
-31.352494	-64.163952
-31.400000	-64.183300
-31.935949	-65.192417
-31.666700	-64.433300
-31.472623	-64.211804
-31.417708	-64.188665
-31.176910	-64.325135
-31.619136	-60.674902
-31.760178	-60.513166
-31.189113	-60.880022
-31.744844	-60.809189
-31.733300	-60.533300
-32.951616	-60.697406
-32.815187	-60.726364
-31.601060	-60.688403
-32.839062	-60.712351
-32.929877	-60.761475
-32.703916	-60.747191
-31.253648	-61.490976
-32.961021	-60.640251
-32.789908	-60.730060
-31.422969	-62.093945
-31.900000	-61.866700
-32.969387	-60.720878
-32.623571	-62.693718
-31.666700	-60.683300
-32.815376	-61.395936
-32.023767	-57.220519
-32.100388	-59.277148
-32.224464	-58.144594
-31.347114	-59.447899
-32.874812	-57.501638
-32.481934	-58.251883
-31.295726	-57.045745
-31.861984	-59.030131
-31.389231	-58.034094
-30.902275	-57.931282
-30.766700	-57.983300
-32.299567	-59.144788
-30.995386	-57.911911
-31.386253	-58.030610
-30.752853	-57.992237
-31.347111	-59.447892
-32.494185	-58.266858
-30.752219	-59.648472
-32.218356	-58.133909
-32.065278	-57.327222
-30.584090	-56.939778
-32.532928	-55.781279
-31.245440	-54.065668
-30.333229	-54.373836
-31.319321	-54.121650
-31.019154	-54.527043
-32.048262	-55.675497
-30.290964	-56.162266
-32.341355	-54.212392
-32.958077	-56.102960
-30.260130	-54.918215
-30.803692	-55.630515
-30.731922	-54.194021
-30.333229	-54.373961
-31.470890	-55.313277
-31.331008	-54.106041
-30.984844	-54.669835
-30.969398	-54.674131
-30.377057	-55.158823
-30.981698	-54.666593
-30.002641	-51.132406
-31.561389	-52.333896
-30.099836	-51.159310
-30.014724	-51.113901
-30.183137	-51.981333
-31.755321	-52.333335
-30.003961	-51.021401
-32.695987	-52.798692
-30.099721	-51.159309
-30.082579	-51.482050
-30.930048	-51.828893
-30.929871	-51.594044
-30.073902	-51.013125
-30.056786	-51.198967
-32.566423	-53.379413
-31.276500	-52.617049
-30.026039	-51.204636
-30.164916	-51.443968
-30.416658	-53.670070
-30.179048	-51.735417
-30.203618	-50.868277
-30.137885	-50.283015
-30.033210	-50.233692
-30.147593	-50.504996
-30.219132	-50.219849
-30.204078	-50.867868
-30.225639	-50.312530
-30.028290	-50.145357
-30.852931	-50.753707
-30.271129	-50.246244
-30.348628	-50.491746
-30.257768	-50.238245
-31.113155	-50.914640
-30.249474	-50.511258
-30.223375	-50.223949
-30.006413	-50.157469
-30.094340	-50.174277
-30.168401	-50.255603
-30.162761	-50.233400
-30.293720	-50.248338
-32.150101	115.928318
-31.952267	115.782407
-31.955593	115.854478
-31.952200	115.859000
-32.008142	115.880924
-31.656389	115.758056
-32.055667	115.886014
-31.925510	115.881500
-31.717985	115.743333
-31.948710	115.971084
-31.981251	115.780804
-31.717985	115.743369
-31.934594	115.960273
-32.545347	115.699078
-31.955104	115.838112
-31.631881	115.700453
-31.984608	115.767784
-31.955400	115.859000
-31.904810	115.946680
-31.954190	115.823640
-32.976663	151.689701
-32.831040	150.054347
-31.083300	152.833000
-30.965374	150.240729
-32.931369	151.753121
-32.926091	151.739548
-32.747880	151.589671
-32.930000	151.790000
-32.895142	151.693014
-32.757616	151.530464
-32.733520	151.555583
-31.115479	150.935836
-30.832222	152.880278
-30.487266	151.643755
-30.513107	151.665906
-32.767855	151.741916
-32.928176	151.783375
-32.919343	151.757597
-31.189920	152.979950
-32.750088	151.869618
-29.749834	-75.748543
-29.834815	-71.015887
-28.464051	-71.216906
-27.415458	-69.702666
-27.103355	-70.856252
-28.729574	-71.178528
-29.917131	-71.203744
-29.887368	-71.243656
-29.939617	-71.257006
-29.903337	-71.251705
-29.946739	-71.291368
-27.366700	-70.333300
-29.892975	-71.246633
-27.063560	-70.824920
-29.913149	-71.258002
-29.882997	-71.247723
-29.900000	-71.250000
-27.230918	-70.622937
-28.674102	-70.611990
-29.920560	-71.250750
-29.904761	-71.262647
-29.430445	-66.854541
-29.424004	-66.859335
-29.856671	-67.537853
-27.641693	-66.959490
-27.283300	-66.900000
-29.163177	-67.495612
-29.433333	-66.850000
-27.650000	-67.033333
-29.433300	-66.850000
-29.470207	-66.852427
-29.411116	-66.848594
-27.583119	-66.314122
-27.812356	-64.255752
-27.793023	-64.264660
-28.065447	-63.448643
-27.038433	-65.320306
-27.835199	-64.253817
-27.722422	-64.259059
-28.466001	-65.778187
-27.812356	-64.255752
-28.472827	-65.778038
-27.779419	-64.245615
-27.834608	-64.256695
-27.053855	-65.402892
-27.833308	-64.263016
-27.350691	-65.594810
-27.743705	-64.244405
-27.802320	-64.243851
-27.743106	-64.256850
-27.347544	-65.593448
-28.464418	-65.765581
-27.768154	-64.311722
-27.487033	-58.796132
-28.990657	-57.654136
-27.452822	-58.984676
-27.476081	-58.827395
-27.454815	-59.022769
-27.469800	-58.825214
-27.473042	-58.849465
-27.484519	-58.986367
-27.489448	-58.787422
-29.145317	-59.261670
-29.122484	-59.257791
-27.451446	-59.023832
-27.416178	-59.003244
-28.466700	-59.366700
-27.451512	-59.023832
-27.464887	-58.820326
-27.315905	-58.565814
-27.450871	-58.990544
-27.500219	-58.792882
-27.489796	-58.980618
-29.764469	-55.885096
-29.802174	-56.739726
-27.047923	-55.581648
-29.274029	-54.289268
-27.404671	-55.909711
-28.710439	-55.806697
-27.333300	-55.900000
-27.341470	-55.870611
-27.717178	-54.265947
-28.651116	-56.006423
-27.736232	-54.127806
-29.007337	-54.011719
-29.101750	-54.749802
-28.249997	-54.321291
-27.840676	-54.521106
-29.802174	-56.739704
-27.485302	-54.355004
-29.602559	-54.240186
-28.457478	-55.464632
-29.429595	-55.590594
-28.663484	-52.846497
-29.512026	-51.921399
-29.741586	-51.140831
-29.664957	-51.043855
-29.192096	-51.374125
-28.262838	-52.444228
-29.915337	-51.177276
-29.850836	-51.166710
-27.636437	-52.245871
-29.753085	-53.824203
-27.141576	-51.585670
-29.836959	-51.132253
-29.372391	-51.091475
-29.918787	-51.095201
-29.291713	-52.922110
-29.920897	-51.099776
-29.910194	-51.188715
-29.825164	-51.134733
-28.662867	-52.846497
-28.980118	-51.566425
-27.099788	-48.635248
-29.624026	-50.998571
-29.890708	-50.956258
-28.038115	-48.660715
-27.609691	-48.478899
-29.341269	-49.737101
-27.904634	-49.128893
-27.582547	-48.672716
-29.186670	-49.970743
-27.768938	-48.667588
-29.656108	-50.862568
-27.595562	-48.549313
-27.185355	-49.622769
-28.001387	-50.347737
-28.487006	-49.045345
-29.913934	-50.264617
-27.431491	-48.729471
-29.561010	-50.798564
-29.939304	-50.956009
-28.214147	-48.696230
-28.479486	24.669943
-28.479485	24.670059
-29.167035	26.188717
-28.483200	24.677000
-29.106589	26.213110
-29.152970	26.257225
-29.110338	26.209377
-29.162479	26.183168
-28.001325	26.822449
-29.119936	26.188743
-29.152624	26.252995
-29.114110	26.196180
-29.138019	26.226444
-29.152912	26.266136
-29.669830	30.349250
-29.583611	30.616944
-29.983584	30.772619
-29.900636	30.972580
-29.669900	30.349260
-29.738448	30.990206
-29.942490	30.938364
-29.620923	30.382227
-28.762956	32.057366
-29.749660	31.063702
-29.734556	31.064558
-29.701609	31.006542
-28.021540	32.272291
-29.867000	30.967590
-28.763970	32.056620
-29.800000	31.033300
-29.900636	30.972579
-29.669920	30.349190
-29.678930	31.113870
-28.730284	32.161489
-27.382143	152.993196
-27.682683	152.912876
-27.606513	152.799803
-28.338281	152.296520
-27.623359	152.759999
-27.690278	152.652500
-28.651944	151.950833
-27.496638	152.992558
-27.579953	152.933939
-27.573590	151.926883
-29.670097	152.923280
-27.560033	151.937693
-29.677797	152.886008
-27.501235	152.972398
-27.493404	152.984983
-29.677615	152.886282
-27.702051	152.966893
-27.473372	152.967167
-29.670122	152.923269
-27.498612	152.973023
-27.954222	153.369362
-27.645267	153.249722
-28.010119	153.416926
-28.214024	153.544793
-27.440990	153.068330
-27.993401	153.427048
-27.450193	153.011508
-28.001765	153.430982
-27.711450	153.258070
-27.441944	153.017778
-28.253661	153.524888
-27.908760	153.348076
-27.635151	153.248808
-27.470431	153.023049
-27.464700	153.029027
-28.818555	153.299513
-28.036087	153.428680
-27.466285	153.014374
-28.645126	153.602844
-28.001295	153.425379
-26.844099	-65.223138
-24.197569	-65.456278
-24.207438	-65.316106
-26.812300	-65.287912
-26.800220	-65.249948
-24.809236	-65.445608
-24.723516	-65.402290
-26.835147	-65.261063
-26.816700	-65.216700
-24.382911	-65.263724
-26.812036	-65.238016
-24.981761	-65.577796
-26.841629	-65.205086
-26.846380	-65.274980
-26.818197	-65.203422
-26.828841	-65.215390
-24.801078	-65.408599
-24.250851	-65.214457
-24.183300	-65.300000
-24.783300	-65.416700
-26.046584	-60.895737
-26.790930	-60.436229
-26.793606	-60.468045
-26.783300	-60.450000
-26.800307	-60.840187
-26.161613	-58.190285
-25.194450	-57.462590
-25.300264	-57.606018
-25.376707	-57.481883
-25.310018	-57.546399
-26.590129	-57.840130
-25.324213	-57.628259
-25.300000	-57.416667
-25.267618	-57.570263
-25.269360	-57.564061
-25.546591	-57.485178
-25.345773	-57.617432
-26.859216	-58.296749
-25.344375	-57.601182
-25.274947	-57.552183
-25.295978	-57.643631
-25.342287	-57.508607
-25.413808	-57.513730
-25.340000	-57.520000
-25.353121	-57.628934
-25.361806	-54.895375
-25.453901	-54.457096
-24.435032	-54.193870
-25.412380	-54.626593
-25.452321	-56.430014
-26.828876	-54.850424
-25.186080	-55.855988
-25.465609	-56.018422
-26.843553	-55.670406
-25.398759	-54.253492
-25.536302	-54.638312
-25.273474	-56.978775
-25.483813	-54.567373
-24.866793	-54.302066
-24.250491	-54.764943
-24.588603	-54.161018
-24.193120	-54.223474
-26.474224	-54.709777
-25.438692	-54.416846
-25.486639	-54.770723
-24.444257	-53.573208
-25.060762	-53.398834
-25.310226	-52.392813
-26.156792	-52.673939
-24.126477	-52.365949
-26.821057	-52.976598
-26.975066	-52.535664
-26.065814	-53.626544
-26.774763	-51.019232
-25.370636	-51.552348
-24.174396	-53.058936
-25.370113	-51.552348
-26.069300	-53.126415
-26.764224	-51.108369
-26.724131	-53.481395
-25.606027	-53.787713
-24.955909	-53.469222
-26.880661	-52.739176
-26.471365	-52.859750
-24.722847	-53.737897
-26.291848	-48.668082
-25.313678	-49.168736
-26.872811	-49.109627
-25.491161	-50.862249
-25.098939	-48.877687
-26.918899	-48.951593
-25.495250	-49.288461
-26.294515	-49.329511
-25.428400	-49.273300
-25.647162	-49.057195
-26.998110	-49.227007
-26.449112	-49.601283
-25.483089	-49.236116
-26.827420	-48.722283
-26.291848	-48.661974
-26.261690	-48.966475
-26.089898	-49.713275
-26.423265	-49.156652
-25.074149	-50.155606
-25.467715	-49.060215
-24.494885	-47.855252
-24.017983	-46.501538
-24.008369	-46.435522
-24.682083	-47.846018
-24.075846	-46.594704
-24.016815	-46.450140
-24.011029	-46.274276
-24.239001	-46.881045
-24.193566	-47.363070
-24.095754	-46.815947
-24.649269	-47.385595
-24.709223	-47.556040
-24.002218	-46.450777
-24.014120	-46.422822
-24.609954	-47.452992
-24.012910	-46.434359
-24.686254	-47.990331
-24.239789	-46.891453
-24.069990	-46.672620
-24.002042	-46.408599
-26.058708	28.060613
-25.752606	28.184067
-25.874400	28.170600
-26.276139	27.968098
-26.142712	27.874293
-26.019720	27.957458
-25.751449	28.205673
-26.134370	28.153608
-26.343837	28.382712
-25.988404	28.103551
-25.487517	28.094682
-26.111699	28.058839
-26.005500	28.210200
-26.111092	28.234151
-25.860881	28.136141
-26.084325	28.053824
-26.131409	28.232983
-25.846250	29.245790
-26.720464	27.082253
-25.703477	27.227750
-23.353660	-67.858016
-22.442900	-68.912172
-22.101634	-68.552268
-22.435000	-67.758670
-22.700000	-67.700000
-22.912977	-68.200642
-22.914323	-68.203521
-22.430539	-67.757481
-22.917055	-68.254105
-22.460983	-68.926978
-22.909740	-68.199992
-22.454303	-68.916363
-22.910914	-68.200969
-23.444183	-58.451706
-23.409650	-57.428259
-23.709208	-59.038220
-22.792772	-57.063198
-23.411656	-57.433382
-21.650759	-54.458225
-22.199371	-55.544026
-21.466018	-55.334238
-21.985612	-54.864925
-23.218387	-54.952406
-22.160929	-54.861458
-22.948496	-56.136536
-22.554848	-55.727000
-22.215478	-54.822883
-23.102071	-54.048507
-22.344493	-54.451065
-22.538882	-55.734266
-22.506268	-55.733304
-22.429772	-54.187734
-22.218505	-54.850935
-21.126078	-56.490197
-21.107499	-56.581283
-21.609598	-56.415819
-21.085873	-54.906491
-23.941105	-54.252765
-23.578101	-51.423472
-23.405823	-51.968329
-22.873838	-52.548291
-23.513022	-51.099898
-23.577786	-51.423472
-23.401089	-51.911652
-21.558768	-51.595585
-21.072437	-51.300637
-21.964279	-51.353677
-23.430427	-51.895099
-23.893811	-52.040823
-23.430381	-51.895157
-23.626898	-51.699748
-23.405727	-51.968329
-22.817744	-51.958123
-23.445783	-51.448101
-23.286358	-52.066779
-21.086822	-51.115135
-23.707138	-53.411900
-23.408100	-51.943252
-21.646828	-49.692295
-23.627125	-49.559898
-21.727516	-48.620801
-21.789620	-48.860955
-21.755413	-48.171873
-23.533715	-49.239929
-22.417342	-49.194898
-23.146984	-49.973819
-22.225348	-49.940880
-23.399511	-49.515398
-21.392820	-50.129659
-21.263658	-50.353066
-21.105561	-48.029296
-22.546051	-48.635516
-23.656219	-49.780250
-23.109164	-50.364533
-22.238741	-49.112542
-21.142683	-50.621347
-23.287559	-50.080348
-22.186851	-49.958945
-21.794245	-46.535718
-21.213541	-47.604344
-21.022511	-47.363089
-23.863320	-46.290097
-23.136141	-46.932380
-23.682803	-46.595546
-22.894995	-47.030218
-23.804049	-46.530655
-23.559382	-46.185715
-23.616569	-46.318826
-23.710769	-46.422691
-23.470006	-47.436633
-23.086017	-45.506655
-23.541590	-46.647860
-23.526046	-46.801430
-21.213923	-47.818002
